MNXM147470	Dodecanoly-phosphate (n-C12:0)	M_ddcap_c	C12H24O5P1		-1	bigg:ddcap
MNXM147481	Hexadecanoyl-phosphate (n-C16:0)	M_hdcap_c	C16H32O5P		-1	bigg:hdcap
MNXM147482	Hexadecanoyl-phosphate (n-C16:1)	M_hdceap_c	C16H30O5P		-1	bigg:hdceap
MNXM147499	Lipoate (protein bound)	M_lipopb_c	C8H13OS2		1	bigg:lipopb
MNXM147528	Octadecanoyl-phosphate (n-C18:0)	M_ocdcap_c	C18H36O5P		-1	bigg:ocdcap
MNXM147529	Octadecanoyl-phosphate (n-C18:1)	M_ocdceap_c	C18H34O5P		-1	bigg:ocdceap
MNXM147531	Octanoate (protein bound)	M_octapb_c	C8H15O		1	bigg:octapb
MNXM147613	Tetradecanoyl-phosphate (n-C14:0)	M_ttdcap_c	C14H28O5P		-1	bigg:ttdcap
MNXM147614	Tetradecanoyl-phosphate (n-C14:1)	M_ttdceap_c	C14H26O5P		-1	bigg:ttdceap
MNXM147663	1,4-dihydroxy-2-napthoyl-CoA	M_14dhncoa_c	C32H38N7O19P3S		-4	bigg:14dhncoa
MNXM147799	3-Oxo-glutaryl-[acyl-carrier protein] methyl ester	M_ogmeACP_c	C17H27N2O11PRS		-1	bigg:ogmeACP
MNXM147801	3-Oxo-pimeloyl-[acyl-carrier protein] methyl ester	M_opmeACP_c	C19H31N2O11PRS		-1	bigg:opmeACP
MNXM148	thioredoxin disulfide	M_trdox_c	C6H9N2O2S2R4		1	chebi:14726;chebi:15240;chebi:18191;chebi:7845;bigg:trdox;deprecated:MNXM1494;deprecated:MNXM89772;deprecated:MNXM90112;kegg:C00343;metacyc:Ox-Thioredoxin;reactome:2142833;sabiork:1331;seed:cpd11420;seed:cpd27735;seed:cpd29682
MNXM148110	Bis-molybdopterin mono-guanine dinucleotide	M_bmoco1gdp_c	C30H32N15O20P3S4Mo		-4	bigg:bmoco1gdp
MNXM148172	Cyclic diguanosine monophosphate	M_cdigmp_c	C20H22N10O14P2		0	bigg:cdigmp
MNXM1482	L-histidinol phosphate	M_hisp_c	C6H11N3O4P	220.1436	-1	chebi:13119;chebi:16996;chebi:21327;chebi:43319;chebi:57980;chebi:6242;bigg:hisp;kegg:C01100;metacyc:L-HISTIDINOL-P;sabiork:1699;seed:cpd00807
MNXM148224	Dihydromonapterin	M_dhmpt_c	C9H13N5O4		0	bigg:dhmpt
MNXM148268	Glutathiolselenolate	M_gslnt_c	C10H16N3O6SSe		-1	bigg:gslnt
MNXM148286	IscU with bound [4Fe-4S] cluster	M_iscu_4fe4s_c	H4O2S10Fe4R		-2	bigg:iscu_4fe4s
MNXM148287	IscU with two bound [2Fe-2S] clusters	M_iscu_2fe2s2_c	O2S10Fe4R		-4	bigg:iscu_2fe2s2
MNXM148352	MoaD Protein with bound AMP	M_moadamp_c	C11H12N5O8P1X		-1	bigg:moadamp
MNXM148353	MoaD Protein with carboxylate	M_moadcoo_c	C1O2X		-1	bigg:moadcoo
MNXM148354	MoaD Protein with thiocarboxylate	M_moadcosh_c	C1H1O1S1X		0	bigg:moadcosh
MNXM1484	(R)-lipoate	M_lipoate_c;M_lipoate_e;M_lipoate_p	C8H13O2S2	205.318	-1	chebi:14519;chebi:146958;chebi:16494;chebi:25056;chebi:25058;chebi:30313;chebi:30314;chebi:30315;chebi:43790;chebi:43796;chebi:6492;chebi:83088;bigg:lipoate;bigg:lipt;deprecated:MNXM31851;hmdb:HMDB01451;hmdb:HMDB14312;kegg:C00725;kegg:C16241;kegg:D00086;lipidmaps:LMFA01130001;metacyc:LIPOIC-ACID;sabiork:5201;seed:cpd00541;seed:cpd14958
MNXM148492	Pseudouridine 5 phosphate	M_psd5p_c	C9H11N2O9P		-2	bigg:psd5p
MNXM1485	methanesulfonate	M_mso3_c;M_mso3_e;M_mso3_p	CH3O3S	95.098	-1	chebi:25224;chebi:27376;chebi:6813;bigg:mso3;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/08e4702f-d7fe-43da-9a21-5771459eab73;kegg:C11145;metacyc:CPD-3746;seed:cpd08023
MNXM148501	Ring 1,2-epoxyphenylacetyl-CoA	M_rephaccoa_c	C29H38N7O18P3S		-4	bigg:rephaccoa
MNXM148511	SufBCD with bound [4Fe-4S] cluster	M_sufbcd_4fe4s_c	H4O2S10Fe4R		-2	bigg:sufbcd_4fe4s
MNXM148512	SufBCD with two bound [2Fe-2S] clusters	M_sufbcd_2fe2s2_c	O2S10Fe4R		-4	bigg:sufbcd_2fe2s2
MNXM148528	Tungsten binding cofactor	M_wco_c	C10H10N5O8PS2W		-2	bigg:wco
MNXM148529	Tungsten bispterin cofactor	M_bwco_c	C20H20N10O13P2S4W		-4	bigg:bwco
MNXM148530	Tungsten bispterin cofactor mono-guanine dinucleotide	M_bwco1gdp_c	C30H32N15O20P3S4W		-4	bigg:bwco1gdp
MNXM1487	N-(2,3-dihydroxybenzoyl)-L-serine	M_23dhbzs_c	C10H10NO6	240.19	-1	chebi:12428;chebi:17455;chebi:21467;chebi:58154;chebi:7084;bigg:23dhbzs;deprecated:MNXM90595;kegg:C04204;metacyc:N-23-DIHYDROXYBENZOYL-L-SERINE;seed:cpd02582;seed:cpd15332
MNXM1488	N-succinyl-LL-2,6-diaminopimelate	M_sl26da_c	C11H16N2O7	288.255	-2	chebi:12617;chebi:12618;chebi:17279;chebi:21791;chebi:21792;chebi:58087;chebi:7342;bigg:sl26da;hmdb:HMDB12267;kegg:C04421;metacyc:N-SUCCINYLLL-2-6-DIAMINOPIMELATE;sabiork:7300;seed:cpd02698
MNXM1489	N-(5-phospho-beta-D-ribosyl)anthranilate	M_pran_c	C12H13NO9P	346.2083	-3	chebi:12431;chebi:12432;chebi:18277;chebi:21472;chebi:21488;chebi:7091;bigg:pran;deprecated:MNXM92471;kegg:C04302;metacyc:N-5-PHOSPHORIBOSYL-ANTHRANILATE;seed:cpd02642
MNXM149	Zn(2+)	M_zn2_c;M_zn2_e;M_zn2_p	Zn	65.408	2	chebi:10113;chebi:27368;chebi:29105;chebi:49972;chebi:49982;bigg:HC02172;bigg:zn2;deprecated:MNXM114034;deprecated:MNXM145534;deprecated:MNXM89600;hmdb:HMDB01303;kegg:C00038;kegg:C12570;kegg:D01170;metacyc:ZN+2;reactome:158417;reactome:216667;reactome:216785;reactome:29426;reactome:435350;reactome:437093;reactome:442320;sabiork:1281;seed:cpd00034
MNXM1492	O-phospho-L-threonine	M_thrp_e;M_thrp_p	C4H8NO6P	197.0843	-2	chebi:21967;chebi:31757;chebi:37525;chebi:45955;chebi:58675;bigg:thrp;deprecated:MNXM90637;deprecated:MNXM91224;kegg:C12147;metacyc:L-THREONINE-O-3-PHOSPHATE;sabiork:14183;seed:cpd08928
MNXM149209	Tungsten bispterin cofactor guanine dinucleotide	M_bwcogdp_c	C40H44N20O27P4S4W		-4	bigg:bwcogdp
MNXM1499	propanoyl phosphate	M_ppap_c	C3H5O5P	152.0437	-2	chebi:58933;chebi:8478;bigg:ppap;deprecated:MNXM91280;kegg:C02876;metacyc:PROPIONYL-P;sabiork:1724;seed:cpd01844
MNXM15	NH4(+)	M_nh4_c;M_nh4_e;M_nh4_p	H4N	18.0379	1	chebi:13405;chebi:13406;chebi:13407;chebi:135980;chebi:13771;chebi:16134;chebi:22533;chebi:22534;chebi:28938;chebi:29337;chebi:29340;chebi:44269;chebi:44284;chebi:44404;chebi:49783;chebi:7434;chebi:7435;bigg:nh3;bigg:nh4;deprecated:MNXM84;deprecated:MNXM89589;deprecated:MNXM89593;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/41e4c903-407f-49f7-bf6b-0a94d39fa3a7;envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/27a89bdf-42f7-478f-91d8-e39881581096;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/96667bd9-aeae-4e8f-89d3-100d0396af05;hmdb:HMDB00051;hmdb:HMDB41827;kegg:C00014;kegg:C01342;kegg:D02915;kegg:D02916;metacyc:AMMONIA;metacyc:AMMONIUM;reactome:1132163;reactome:113561;reactome:140912;reactome:2022135;reactome:29382;reactome:31633;reactome:389843;reactome:5693978;reactome:76230;sabiork:1268;sabiork:43;seed:cpd00013;seed:cpd19013
MNXM150	S-methyl-5'-thioadenosine	M_5mta_c	C11H15N5O3S	297.334	0	chebi:12055;chebi:12064;chebi:12771;chebi:14605;chebi:17509;chebi:18175;chebi:1966;chebi:1986;chebi:20491;chebi:20494;chebi:44181;bigg:5mta;deprecated:MNXM89755;hmdb:HMDB01173;kegg:C00170;metacyc:5-METHYLTHIOADENOSINE;reactome:353106;reactome:5279412;sabiork:1960;seed:cpd00147
MNXM1505	UDP-beta-L-threo-pentopyranos-4-ulose	M_udpLa4o_c	C14H18N2O16P2	532.2451	-2	chebi:47028;chebi:58710;bigg:udpLa4o;deprecated:MNXM114384;kegg:C16155;metacyc:5-BETA-L-THREO-PENTAPYRANOSYL-4-ULOSE-;sabiork:28100;seed:cpd14876;seed:cpd15578
MNXM150642	2-acyl-sn-glycero-3-phosphoglycerol (n-C18:0)	M_2agpg180_c;M_2agpg180_p	C24H48O9P	511.6068	-1	bigg:2agpg180;deprecated:MNXM3454;deprecated:MNXM34812;metacyc:CPD0-2133;seed:cpd26427
MNXM151	glutathione disulfide	M_gthox_c;M_gthox_e;M_gthox_p	C20H30N6O12S2	610.616	-2	chebi:14328;chebi:14720;chebi:17858;chebi:24336;chebi:42832;chebi:58297;chebi:7840;bigg:gthox;deprecated:MNXM89881;hmdb:HMDB03337;kegg:C00127;kegg:D00031;metacyc:OXIDIZED-GLUTATHIONE;reactome:111745;reactome:1655882;reactome:3341331;sabiork:1939;seed:cpd00111
MNXM1514	(R)-3-hydroxy-2-oxo-4-phosphonooxybutanoate	M_ohpb_c	C4H4O8P	211.0452	-3	chebi:1240;chebi:19731;chebi:27951;chebi:58538;bigg:ohpb;deprecated:MNXM91921;hmdb:HMDB06801;kegg:C06054;metacyc:3OH-4P-OH-ALPHA-KETOBUTYRATE;seed:cpd03606
MNXM1515	1-(5-phospho-beta-D-ribosyl)-5'-AMP	M_prbamp_c	C15H19N5O14P2	555.2862	-4	chebi:11195;chebi:18374;chebi:20628;chebi:37522;chebi:59457;chebi:7354;chebi:8166;bigg:prbamp;deprecated:MNXM92588;hmdb:HMDB12276;kegg:C02741;metacyc:PHOSPHORIBOSYL-AMP;seed:cpd01777
MNXM151647	[2Fe-2S] cluster	M_2fe2s_c	Fe2S2	175.82	0	chebi:21134;chebi:49600;chebi:49601;chebi:64605;bigg:2fe2s;deprecated:MNXM146115;seed:cpd24604
MNXM1517	sn-glycero-3-phospho-1D-myo-inositol	M_g3pi_c;M_g3pi_e;M_g3pi_p	C9H18O11P	333.2069	-1	chebi:10645;chebi:11200;chebi:18321;chebi:26695;chebi:58444;chebi:64715;bigg:g3pi;hmdb:HMDB11649;kegg:C01225;metacyc:CPD-541;reactome:6813734;sabiork:5457;seed:cpd00902
MNXM152	dTDP	M_dtdp_c	C10H13N2O11P2	399.1662	-3	chebi:10500;chebi:14077;chebi:18075;chebi:26998;chebi:46061;chebi:58369;bigg:dtdp;deprecated:MNXM89688;hmdb:HMDB01274;kegg:C00363;metacyc:TDP;sabiork:1333;seed:cpd00297
MNXM1526	3-hydroxypropanal	M_3hppnl_c	C3H6O2	74.0785	0	chebi:11835;chebi:1552;chebi:17871;chebi:20078;bigg:3hppnl;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/6458b515-6bde-43bf-a85a-1f4c966ad3e6;hmdb:HMDB03453;kegg:C00969;metacyc:HYDROXYPROPANAL;sabiork:2198;seed:cpd00714
MNXM153	3-(4-hydroxyphenyl)pyruvate	M_34hpp_c	C9H7O4	179.15	-1	chebi:1118;chebi:11725;chebi:11727;chebi:12016;chebi:1431;chebi:15999;chebi:19599;chebi:20425;chebi:20426;chebi:27683;chebi:36242;chebi:42422;chebi:594665;bigg:2h34hppr;bigg:34hpp;deprecated:MNXM114441;deprecated:MNXM145630;deprecated:MNXM89732;deprecated:MNXM92977;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/f2e806ef-76ea-4ddf-bf89-db7737caa79b;hmdb:HMDB00707;hmdb:HMDB06915;kegg:C01179;kegg:C05350;metacyc:P-HYDROXY-PHENYLPYRUVATE;reactome:31365;sabiork:2779;sabiork:5423;seed:cpd00868;seed:cpd03174
MNXM1531	5,6-dimethylbenzimidazole	M_dmbzid_c	C9H10N2	146.1891	0	chebi:14172;chebi:15890;chebi:20516;chebi:42126;chebi:4620;bigg:dmbzid;hmdb:HMDB03701;kegg:C03114;metacyc:DIMETHYLBENZIMIDAZOLE;seed:cpd01997
MNXM1532	5-amino-6-(5-phospho-D-ribosylamino)uracil	M_5apru_c	C9H13N4O9P	352.1958	-2	chebi:12108;chebi:18337;chebi:2032;chebi:20546;chebi:58453;chebi:59550;chebi:59551;bigg:5apru;deprecated:MNXM92012;kegg:C01268;metacyc:CPD-602;seed:cpd00931
MNXM1538	alpha-maltopentaose	M_maltpt_c;M_maltpt_e;M_maltpt_p	C30H52O26	828.7183	0	chebi:61952;chebi:62006;bigg:maltpt;deprecated:MNXM1840;deprecated:MNXM19158;deprecated:MNXM61032;hmdb:HMDB12254;kegg:G00343;metacyc:MALTOPENTAOSE;sabiork:18865;seed:cpd15495
MNXM1539	alpha-ribazole	M_rdmbzi_c	C14H18N2O4	278.3037	0	chebi:10329;bigg:rdmbzi;hmdb:HMDB11112;kegg:C05775;metacyc:ALPHA-RIBAZOLE;seed:cpd03423
MNXM154	acetoacetate	M_acac_c;M_acac_e;M_acac_p	C4H5O3	101.0812	-1	chebi:131367;chebi:13705;chebi:15344;chebi:22172;chebi:2391;chebi:38871;chebi:40507;bigg:acac;deprecated:MNXM89744;deprecated:MNXM90257;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/6fdb8e86-869c-43e6-a53f-5be3d9719096;envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/c0d6192a-b52c-4bd4-a5ef-f1b459bc5a3f;envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/1d5be1e0-4890-4396-a3bf-af5789c697c6;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/62b96d1e-67e8-4ef9-bbf5-249ace0b14b6;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/924da7cc-7d56-4de8-8fc5-6750e564b19d;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/fb4f33dd-4427-4324-bdc3-c9e1f3655a36;hmdb:HMDB00060;kegg:C00164;lipidmaps:LMFA01030978;lipidmaps:LMFA01060003;metacyc:3-KETOBUTYRATE;reactome:29666;reactome:73909;sabiork:1956;seed:cpd00142
MNXM1549	cob(I)inamide	M_cbi_c;M_cbi_e;M_cbi_p	C48H72CoN11O8	990.0874	0	chebi:48529;bigg:cbi;metacyc:COBINAMIDE
MNXM156	D-alanine	M_ala__D_c;M_ala__D_e;M_ala__D_p	C3H7NO2	89.0932	0	chebi:10840;chebi:12899;chebi:15570;chebi:20893;chebi:32435;chebi:32436;chebi:4087;chebi:41756;chebi:41798;chebi:41848;chebi:41877;chebi:57416;bigg:ala__D;hmdb:HMDB01310;kegg:C00133;metacyc:D-ALANINE;sabiork:1940;seed:cpd00117
MNXM1561	guanosine 3'-diphosphate 5'-triphosphate	M_gdptp_c	C10H12N5O20P5	677.0959	-6	chebi:14378;chebi:14382;chebi:16690;chebi:24446;chebi:5566;chebi:60028;chebi:71477;bigg:gdptp;deprecated:MNXM91611;deprecated:MNXM92365;hmdb:HMDB60480;kegg:C04494;metacyc:GDP-TP;sabiork:1817;seed:cpd02740
MNXM1562	Hg(2+)	M_hg2_c;M_hg2_e;M_hg2_p	Hg	200.59	2	chebi:13370;chebi:16793;chebi:25199;chebi:25200;chebi:49640;chebi:5714;bigg:hg2;deprecated:MNXM106553;deprecated:MNXM127820;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/79a26c21-7769-4377-9880-413b45e89afe;hmdb:HMDB03625;kegg:C00703;kegg:C13377;kegg:C18670;kegg:D01905;metacyc:HG+2;seed:cpd00531
MNXM1563	L-2-succinylamino-6-oxopimelate	M_sl2a6o_c	C11H12NO8	286.2165	-3	chebi:10967;chebi:12616;chebi:15685;chebi:21789;chebi:21790;chebi:35266;chebi:7340;bigg:sl2a6o;hmdb:HMDB12266;kegg:C04462;metacyc:N-SUCCINYL-2-AMINO-6-KETOPIMELATE;seed:cpd02724
MNXM1565	L-idonate	M_idon__L_c;M_idon__L_e;M_idon__L_p	C6H11O7	195.1479	-1	chebi:13126;chebi:17796;chebi:21335;chebi:21336;chebi:57659;chebi:58494;chebi:6250;bigg:idon__L;kegg:C00770;metacyc:L-IDONATE;sabiork:5225;seed:cpd00573
MNXM1569	lipid A disaccharide	M_lipidAds_c	C68H127N2O20P	1323.7122	-2	chebi:11414;chebi:11415;chebi:18380;chebi:19293;chebi:58466;chebi:862;bigg:lipidAds;deprecated:MNXM91230;kegg:C04932;metacyc:BISOHMYR-GLC;seed:cpd03002
MNXM157	methanol	M_meoh_c;M_meoh_e;M_meoh_p	CH4O	32.0419	0	chebi:14588;chebi:17790;chebi:25227;chebi:44080;chebi:44553;chebi:52090;chebi:6816;bigg:meoh;deprecated:MNXM42006;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b5522308-bb5c-41bb-a11a-e9b9ae61da85;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/2c247069-759d-4108-ba1b-b1c81678bab7;hmdb:HMDB01875;kegg:C00132;kegg:D02309;metacyc:ALCOHOL-GROUP;metacyc:METOH;reactome:5359061;reactome:5693711;sabiork:55;seed:cpd00116
MNXM158	uracil	M_ura_c;M_ura_e;M_ura_p	C4H4N2O2	112.0868	0	chebi:15288;chebi:17568;chebi:27210;chebi:43254;chebi:46375;chebi:9882;bigg:ura;deprecated:MNXM31227;hmdb:HMDB00300;kegg:C00106;kegg:D00027;kegg:D09776;metacyc:URACIL;reactome:83962;sabiork:61;seed:cpd00092
MNXM1582	P(1),P(4)-bis(5'-guanosyl) tetraphosphate	M_gp4g_c	C20H24N10O21P4	864.3562	-4	chebi:12727;chebi:12730;chebi:15883;chebi:21999;chebi:57553;chebi:7876;bigg:gp4g;kegg:C01261;metacyc:CPD-609;reactome:5696199;sabiork:1708;seed:cpd00925
MNXM159	2-oxobutanoate	M_2obut_c	C4H5O3	101.0812	-1	chebi:11636;chebi:1250;chebi:16763;chebi:19741;chebi:19743;chebi:30831;chebi:39748;bigg:2obut;deprecated:MNXM89845;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/1d8dba15-23b7-4916-91ba-3b00be5e4e8b;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/86a149cf-c031-463b-aa33-253fcbde268f;kegg:C00109;lipidmaps:LMFA01060002;metacyc:2-OXOBUTANOATE;reactome:936714;sabiork:1934;seed:cpd00094
MNXM15900	alpha-D-ribose 5-phosphate	M_r5p_c;M_r5p_e;M_r5p_p	C5H9O8P	228.095	-2	chebi:10270;chebi:12331;chebi:18189;chebi:22413;bigg:r5p;kegg:C03736;metacyc:CPD-15318;sabiork:1473;seed:cpd19028
MNXM1592	S-methyl-5-thio-D-ribose	M_5mtr_c;M_5mtr_e;M_5mtr_p	C6H12O4S	180.222	0	chebi:12148;chebi:16895;chebi:2101;chebi:22007;chebi:57941;chebi:78440;bigg:5mtr;deprecated:MNXM90247;kegg:C03089;metacyc:CPD-560;sabiork:1638;seed:cpd01981
MNXM16	S-adenosyl-L-methionine	M_amet_c	C15H23N6O5S	399.445	1	chebi:10786;chebi:10833;chebi:12742;chebi:12757;chebi:12760;chebi:15414;chebi:22036;chebi:33440;chebi:33442;chebi:45607;chebi:527887;chebi:59789;chebi:67040;chebi:8946;bigg:amet;deprecated:MNXM13751;deprecated:MNXM13770;deprecated:MNXM21656;deprecated:MNXM89614;deprecated:MNXM89749;hmdb:HMDB01185;hmdb:HMDB62709;kegg:C00019;metacyc:S-ADENOSYLMETHIONINE;reactome:2162265;reactome:353113;reactome:5279190;reactome:71284;reactome:77087;sabiork:1272;seed:cpd00017
MNXM160	D-glucopyranose 6-phosphate	M_g6p_c;M_g6p_e;M_g6p_p	C6H11O9P	258.121	-2	chebi:14314;chebi:4170;chebi:61548;bigg:g6p;deprecated:MNXM104218;deprecated:MNXM89758;hmdb:HMDB01401;hmdb:HMDB01549;hmdb:HMDB06793;kegg:C00092;metacyc:D-glucopyranose-6-phosphate;reactome:1629756;sabiork:1404;sabiork:1405;seed:cpd00079;seed:cpd26836
MNXM1602	(2S)-2-isopropyl-3-oxosuccinate	M_3c4mop_c	C7H8O5	172.1365	-2	chebi:11765;chebi:1467;chebi:17214;chebi:19975;bigg:3c4mop;hmdb:HMDB12149;kegg:C04236;metacyc:CPD-7100;seed:cpd02605
MNXM1607	crotono-betaine	M_ctbt_c;M_ctbt_p	C7H13NO2	143.1836	0	chebi:11946;chebi:17237;chebi:1774;chebi:20299;chebi:48867;bigg:ctbt;deprecated:MNXM147817;kegg:C04114;metacyc:CROTONO-BETAINE;seed:cpd02543
MNXM1608	(R)-malate	M_mal__D_c;M_mal__D_e;M_mal__D_p	C4H4O5	132.0727	-2	chebi:11002;chebi:15588;chebi:18685;chebi:18686;chebi:30796;chebi:342;chebi:42060;chebi:44073;bigg:mal__D;hmdb:HMDB31518;kegg:C00497;metacyc:CPD-660;sabiork:2062;seed:cpd00386
MNXM161	pyridoxal 5'-phosphate	M_pydx5p_c	C8H8NO6P	245.1271	-2	chebi:14977;chebi:18405;chebi:234571;chebi:26424;chebi:358848;chebi:45145;chebi:597326;chebi:8668;bigg:pydx5p;deprecated:MNXM89648;deprecated:MNXM90145;hmdb:HMDB01491;kegg:C00018;metacyc:PYRIDOXAL_PHOSPHATE;reactome:29390;sabiork:1271;seed:cpd00016
MNXM1617	1-pyrroline-5-carboxylate	M_1pyr5c_c	C5H6NO2	112.1072	-1	chebi:11297;chebi:11689;chebi:12409;chebi:1372;chebi:15893;chebi:17388;chebi:18727;chebi:19095;chebi:19873;chebi:26458;chebi:29066;chebi:371;bigg:1pyr5c;deprecated:MNXM301;deprecated:MNXM89898;hmdb:HMDB01301;hmdb:HMDB02240;kegg:C03912;kegg:C04322;metacyc:L-DELTA1-PYRROLINE_5-CARBOXYLATE;reactome:113590;reactome:35305;sabiork:6942;sabiork:7234;seed:cpd02431;seed:cpd02651;seed:cpd29655
MNXM162233	UDP-N-acetyl-D-galactosamine	M_udpacgal_e;M_udpacgal_p	C17H25N3O17P2	605.3389	-2	chebi:13455;chebi:13470;chebi:16650;chebi:22112;chebi:57847;chebi:9820;bigg:udpacgal;deprecated:MNXM225;kegg:C00203;kegg:G10611;metacyc:UDP-N-ACETYL-GALACTOSAMINE;sabiork:1972;seed:cpd00175
MNXM162239	Tetradecanoate (n-C14:0)	M_ttdca_c;M_ttdca_e;M_ttdca_p	C14H27O2		-1	bigg:ttdca
MNXM162258	Dodecanoate (n-C12:0)	M_ddca_c;M_ddca_e;M_ddca_p	C12H23O2		-1	bigg:ddca
MNXM162260	Propionate (n-C3:0)	M_ppa_c;M_ppa_e;M_ppa_p	C3H5O2		-1	bigg:ppa
MNXM162266	5-amino-1-(5-phospho-D-ribosyl)imidazole	M_air_c	C8H13N3O7P	294.179	-1	chebi:12101;chebi:18969;chebi:2655;chebi:28843;chebi:58592;bigg:air;deprecated:MNXM90683;hmdb:HMDB62575
MNXM162281	Butyrate (n-C4:0)	M_but_c;M_but_e;M_but_p	C4H7O2		-1	bigg:but
MNXM162283	Decanoyl-CoA (n-C10:0CoA)	M_dcacoa_c	C31H50N7O17P3S		-4	bigg:dcacoa;hmdb:HMDB06404
MNXM162288	(Z)-3-aminoacrylate	M_3amac_c	C3H4NO2	86.0699	-1	chebi:59893;chebi:59894;bigg:3amac;deprecated:MNXM147767;kegg:C20253;metacyc:CPD0-2339;seed:cpd21486
MNXM162295	Decanoate (n-C10:0)	M_dca_c;M_dca_e;M_dca_p	C10H19O2		-1	bigg:dca
MNXM1624	2-O-(alpha-D-mannosyl)-D-glycerate	M_manglyc_e;M_manglyc_p	C9H15O9	267.2105	-1	chebi:11403;chebi:15847;chebi:57541;chebi:851;bigg:manglyc;deprecated:MNXM90910;kegg:C11544;metacyc:2-O-ALPHA-MANNOSYL-D-GLYCERATE;sabiork:13606;seed:cpd08374
MNXM162426	Cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)	M_tdeACP_c	C398H627O143N96P1S3		-1	bigg:tdeACP
MNXM162502	Hexanoyl-CoA (n-C6:0CoA)	M_hxcoa_c	C27H42N7O17P3S		-4	bigg:hxcoa
MNXM162592	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminoheptanedioic acid	M_ugmd_c	C35H51N7O26P2	1047.7605	-4	chebi:13460;chebi:13463;chebi:13481;chebi:22124;chebi:28639;chebi:30905;chebi:58582;chebi:9831;bigg:ugmd;sabiork:7640
MNXM1626	2-C-methyl-D-erythritol 4-phosphate	M_2me4p_c	C5H11O7P	214.1115	-2	chebi:1030;chebi:11483;chebi:17764;chebi:58262;bigg:2me4p;deprecated:MNXM91879;kegg:C11434;metacyc:2-C-METHYL-D-ERYTHRITOL-4-PHOSPHATE;sabiork:13501;seed:cpd08286
MNXM1627	2-dehydro-3-deoxy-D-galactonate	M_2ddglcn_c;M_2ddglcn_e;M_2ddglcn_p;M_2dh3dgal_c	C6H9O6	177.1326	-1	chebi:1056;chebi:1059;chebi:11547;chebi:11550;chebi:17028;chebi:17032;chebi:19527;chebi:19530;chebi:57989;chebi:57990;bigg:2ddglcn;bigg:2dh3dgal;deprecated:MNXM440;hmdb:HMDB01353;kegg:C00204;kegg:C01216;lipidmaps:LMFA01050475;lipidmaps:LMFA01050486;metacyc:2-DEHYDRO-3-DEOXY-D-GALACTONATE;metacyc:2-DEHYDRO-3-DEOXY-D-GLUCONATE;sabiork:1973;sabiork:21126;sabiork:21127;sabiork:5451;seed:cpd00176;seed:cpd00894
MNXM162721	(1S,6R)-2-succinyl-6-hydroxycyclohexa-2,4-diene-1-carboxylic acid	M_2shchc_c	C11H10O6	238.1946	-2	chebi:1277;chebi:57272;bigg:2shchc;deprecated:MNXM30526;metacyc:SUCCINYL-OH-CYCLOHEXADIENE-COOH;sabiork:8173;seed:cpd28162
MNXM162799	2-Octaprenyl-6-methoxy-1,4-benzoquinol	M_2ombzl_c	C47H72O3	685.0728	0	bigg:2ombzl;deprecated:MNXM5484;seed:cpd15359
MNXM1630	2-hydroxyethane-1-sulfonate	M_isetac_c;M_isetac_e;M_isetac_p	C2H5O4S	125.124	-1	chebi:1157;chebi:61904;bigg:isetac;bigg:istnt;hmdb:HMDB03903;kegg:C05123;metacyc:CPD-3745;seed:cpd03048
MNXM163139	2,3-dihydrodipicolinate(2-)	M_23dhdp_c	C7H5NO4	167.12	-2	chebi:11421;chebi:48052;bigg:23dhdp
MNXM1634	3-(3-hydroxyphenyl)propanoate	M_3hpppn_c;M_3hpppn_e;M_3hpppn_p	C9H9O3	165.1665	-1	chebi:1427;chebi:57277;bigg:3hpppn;hmdb:HMDB00375;kegg:C11457;metacyc:3-HYDROXYPHENYL-PROPIONATE;seed:cpd08304
MNXM1635	3-(all-trans-octaprenyl)benzene-1,2-diol	M_2ohph_c	C46H70O2	655.0468	0	chebi:1233;chebi:62730;bigg:2ohph;kegg:C05811;metacyc:2-OCTAPRENYL-6-HYDROXYPHENOL;seed:cpd03445
